telegram_index,n_cited,citation_class
25943_gcn,0,0
25944_gcn,3,1
25945_gcn,6,1
25946_gcn,0,0
25947_gcn,9,1
25948_gcn,2,0
25954_gcn,1,0
25953_gcn,2,0
25950_gcn,3,1
25951_gcn,1,0
25957_gcn,0,0
25956_gcn,3,1
25955_gcn,1,0
13166_atel,0,0
25952_gcn,0,0
13167_atel,0,0
13168_atel,0,0
25962_gcn,1,0
25958_gcn,1,0
25959_gcn,0,0
25961_gcn,0,0
25963_gcn,0,0
25974_gcn,0,0
13170_atel,9,1
13169_atel,3,1
25964_gcn,2,0
25973_gcn,1,0
25966_gcn,0,0
25968_gcn,0,0
25970_gcn,0,0
25965_gcn,0,0
25972_gcn,0,0
25975_gcn,1,0
25976_gcn,0,0
25971_gcn,0,0
25978_gcn,0,0
25977_gcn,0,0
25967_gcn,0,0
25979_gcn,0,0
25981_gcn,0,0
25982_gcn,1,0
25983_gcn,0,0
13171_atel,0,0
13172_atel,2,0
13173_atel,1,0
13174_atel,0,0
13175_atel,1,0
13176_atel,1,0
25984_gcn,0,0
25980_gcn,0,0
13178_atel,0,0
13177_atel,9,1
25986_gcn,1,0
25985_gcn,2,0
13179_atel,2,0
25991_gcn,1,0
25992_gcn,1,0
25993_gcn,0,0
25994_gcn,0,0
25995_gcn,1,0
25996_gcn,0,0
25997_gcn,2,0
25998_gcn,0,0
25999_gcn,0,0
26000_gcn,1,0
26001_gcn,0,0
26002_gcn,0,0
25989_gcn,1,0
25988_gcn,8,1
25990_gcn,1,0
25987_gcn,4,1
13181_atel,0,0
13182_atel,0,0
13183_atel,0,0
13184_atel,0,0
13185_atel,2,0
13186_atel,0,0
13180_atel,0,0
13187_atel,1,0
26003_gcn,0,0
26004_gcn,0,0
13188_atel,81,2
13189_atel,17,2
13190_atel,0,0
13191_atel,16,2
26005_gcn,1,0
13192_atel,0,0
26006_gcn,0,0
13194_atel,0,0
13193_atel,5,1
26007_gcn,0,0
13196_atel,0,0
13195_atel,15,2
26008_gcn,9,1
13197_atel,0,0
26009_gcn,0,0
26010_gcn,8,1
26011_gcn,5,1
26012_gcn,1,0
26013_gcn,0,0
26014_gcn,1,0
13199_atel,0,0
13198_atel,0,0
26025_gcn,0,0
26024_gcn,2,0
26023_gcn,0,0
26022_gcn,1,0
26019_gcn,2,0
26020_gcn,0,0
26018_gcn,1,0
26017_gcn,3,1
26016_gcn,0,0
26015_gcn,4,1
26021_gcn,3,1
26029_gcn,0,0
26030_gcn,0,0
26028_gcn,0,0
26027_gcn,0,0
13201_atel,1,0
13200_atel,0,0
26026_gcn,0,0
26036_gcn,5,1
26041_gcn,5,1
26040_gcn,1,0
26039_gcn,4,1
26038_gcn,0,0
26037_gcn,1,0
13202_atel,0,0
26035_gcn,0,0
26033_gcn,0,0
26032_gcn,0,0
26031_gcn,11,1
13204_atel,0,0
13203_atel,0,0
26034_gcn,4,1
26045_gcn,0,0
26046_gcn,0,0
26044_gcn,0,0
26047_gcn,2,0
26042_gcn,2,0
26049_gcn,0,0
26043_gcn,2,0
26048_gcn,0,0
26050_gcn,0,0
26051_gcn,0,0
13208_atel,14,2
13211_atel,13,1
13210_atel,0,0
13209_atel,2,0
13207_atel,3,1
13206_atel,1,0
26054_gcn,0,0
26053_gcn,1,0
26052_gcn,0,0
26059_gcn,2,0
26055_gcn,0,0
13212_atel,1,0
26057_gcn,0,0
13214_atel,13,1
13215_atel,4,1
26056_gcn,0,0
26058_gcn,0,0
13213_atel,7,1
26060_gcn,1,0
26061_gcn,1,0
13219_atel,11,1
13217_atel,0,0
13221_atel,1,0
13216_atel,0,0
26062_gcn,1,0
13222_atel,9,1
13218_atel,12,1
13220_atel,10,1
13223_atel,8,1
13224_atel,0,0
26064_gcn,5,1
13225_atel,0,0
26070_gcn,0,0
26069_gcn,0,0
26068_gcn,0,0
26067_gcn,0,0
13226_atel,2,0
26066_gcn,0,0
26065_gcn,0,0
26063_gcn,6,1
26075_gcn,0,0
26071_gcn,0,0
26072_gcn,2,0
13227_atel,0,0
26073_gcn,0,0
26074_gcn,0,0
13229_atel,4,1
13228_atel,2,0
26076_gcn,0,0
13230_atel,1,0
26080_gcn,0,0
26077_gcn,0,0
26079_gcn,2,0
26078_gcn,3,1
26083_gcn,0,0
26086_gcn,2,0
26084_gcn,1,0
26085_gcn,1,0
13234_atel,0,0
13233_atel,3,1
26081_gcn,3,1
13232_atel,0,0
13231_atel,0,0
26082_gcn,0,0
26095_gcn,2,0
26094_gcn,0,0
26093_gcn,0,0
26092_gcn,0,0
13236_atel,0,0
13237_atel,1,0
13238_atel,6,1
26091_gcn,1,0
26090_gcn,1,0
26089_gcn,1,0
26088_gcn,6,1
26087_gcn,1,0
13240_atel,0,0
13241_atel,4,1
13239_atel,0,0
13235_atel,0,0
26100_gcn,1,0
13242_atel,0,0
13243_atel,0,0
13244_atel,2,0
13245_atel,3,1
13246_atel,1,0
26096_gcn,1,0
26097_gcn,0,0
26098_gcn,0,0
26099_gcn,0,0
13247_atel,1,0
13248_atel,0,0
13249_atel,1,0
13251_atel,0,0
13252_atel,2,0
13250_atel,0,0
26107_gcn,2,0
26114_gcn,0,0
26116_gcn,0,0
26115_gcn,1,0
26113_gcn,0,0
26112_gcn,13,1
26111_gcn,10,1
26109_gcn,0,0
26110_gcn,0,0
26106_gcn,0,0
26105_gcn,0,0
26104_gcn,0,0
26103_gcn,0,0
26102_gcn,3,1
26101_gcn,4,1
26108_gcn,5,1
26132_gcn,0,0
26129_gcn,2,0
26130_gcn,0,0
26131_gcn,0,0
26140_gcn,2,0
26126_gcn,3,1
26138_gcn,0,0
26137_gcn,2,0
26136_gcn,0,0
26135_gcn,5,1
26128_gcn,0,0
26139_gcn,0,0
26127_gcn,0,0
26133_gcn,1,0
26124_gcn,0,0
26123_gcn,4,1
26122_gcn,1,0
26121_gcn,2,0
13253_atel,3,1
13254_atel,2,0
26134_gcn,0,0
26120_gcn,1,0
26119_gcn,0,0
26118_gcn,7,1
26117_gcn,8,1
26125_gcn,1,0
13255_atel,28,2
26145_gcn,0,0
26142_gcn,0,0
26143_gcn,0,0
26144_gcn,0,0
26146_gcn,0,0
26147_gcn,0,0
26141_gcn,0,0
13256_atel,34,2
26148_gcn,0,0
26149_gcn,2,0
26150_gcn,0,0
13257_atel,35,2
13258_atel,5,1
13259_atel,0,0
13260_atel,34,2
13261_atel,0,0
13262_atel,0,0
26151_gcn,1,0
26152_gcn,0,0
26167_gcn,0,0
26166_gcn,1,0
26165_gcn,1,0
26164_gcn,0,0
26163_gcn,2,0
26162_gcn,1,0
26161_gcn,0,0
26160_gcn,1,0
26159_gcn,0,0
26157_gcn,1,0
26156_gcn,0,0
26158_gcn,0,0
26153_gcn,3,1
26154_gcn,2,0
26155_gcn,0,0
13263_atel,0,0
26174_gcn,0,0
26173_gcn,0,0
26172_gcn,0,0
26171_gcn,1,0
26170_gcn,0,0
26169_gcn,1,0
26168_gcn,0,0
26175_gcn,0,0
13264_atel,24,2
13265_atel,0,0
26176_gcn,0,0
13266_atel,1,0
13267_atel,0,0
13268_atel,0,0
13269_atel,23,2
13270_atel,32,2
13274_atel,20,2
13273_atel,13,1
13271_atel,0,0
13272_atel,0,0
26190_gcn,3,1
26185_gcn,0,0
26177_gcn,8,1
26178_gcn,2,0
26179_gcn,1,0
26180_gcn,1,0
26181_gcn,0,0
26182_gcn,9,1
26183_gcn,0,0
26184_gcn,0,0
26186_gcn,0,0
26187_gcn,0,0
26188_gcn,0,0
26189_gcn,0,0
13280_atel,0,0
13279_atel,12,1
26197_gcn,0,0
13277_atel,0,0
26199_gcn,1,0
13278_atel,30,2
26198_gcn,1,0
26192_gcn,0,0
26196_gcn,0,0
26195_gcn,0,0
26194_gcn,0,0
26193_gcn,0,0
13276_atel,31,2
26191_gcn,1,0
13275_atel,12,1
26200_gcn,0,0
26201_gcn,0,0
13281_atel,19,2
13282_atel,0,0
26203_gcn,0,0
26210_gcn,0,0
26209_gcn,0,0
26208_gcn,0,0
26207_gcn,0,0
26206_gcn,0,0
26205_gcn,0,0
26204_gcn,0,0
26211_gcn,0,0
13283_atel,5,1
26218_gcn,0,0
26217_gcn,0,0
26219_gcn,0,0
26220_gcn,0,0
26215_gcn,0,0
26214_gcn,0,0
26213_gcn,0,0
26212_gcn,0,0
26216_gcn,0,0
26225_gcn,0,0
26222_gcn,11,1
26228_gcn,0,0
26229_gcn,0,0
26230_gcn,0,0
26231_gcn,0,0
26232_gcn,0,0
26233_gcn,0,0
26234_gcn,0,0
26227_gcn,0,0
26226_gcn,1,0
26235_gcn,0,0
13284_atel,0,0
13285_atel,0,0
26224_gcn,0,0
26223_gcn,0,0
26221_gcn,0,0
13286_atel,0,0
13287_atel,2,0
13288_atel,1,0
26237_gcn,0,0
26238_gcn,0,0
26239_gcn,0,0
26236_gcn,0,0
26240_gcn,0,0
26241_gcn,0,0
26245_gcn,0,0
26244_gcn,2,0
26242_gcn,1,0
26243_gcn,0,0
13289_atel,0,0
13290_atel,11,1
13291_atel,29,2
26246_gcn,0,0
26247_gcn,0,0
26248_gcn,0,0
26249_gcn,0,0
26250_gcn,0,0
26251_gcn,0,0
26252_gcn,0,0
13292_atel,8,1
26254_gcn,0,0
26255_gcn,0,0
26253_gcn,0,0
26256_gcn,1,0
26257_gcn,0,0
13293_atel,0,0
13294_atel,0,0
13295_atel,6,1
26260_gcn,0,0
26259_gcn,0,0
26258_gcn,6,1
26261_gcn,1,0
13297_atel,0,0
13296_atel,6,1
26262_gcn,0,0
26263_gcn,1,0
26264_gcn,1,0
26265_gcn,0,0
26266_gcn,0,0
13298_atel,0,0
13300_atel,4,1
13303_atel,3,1
13304_atel,11,1
13302_atel,16,2
13301_atel,4,1
26267_gcn,0,0
13307_atel,2,0
13308_atel,13,1
13309_atel,1,0
13306_atel,1,0
26275_gcn,0,0
13305_atel,0,0
26273_gcn,0,0
26272_gcn,1,0
26271_gcn,1,0
26270_gcn,2,0
26269_gcn,5,1
26268_gcn,0,0
26274_gcn,0,0
26276_gcn,3,1
26279_gcn,4,1
26280_gcn,0,0
26281_gcn,0,0
26284_gcn,1,0
26283_gcn,0,0
26277_gcn,0,0
26285_gcn,0,0
26286_gcn,0,0
26282_gcn,0,0
26278_gcn,0,0
26289_gcn,0,0
26290_gcn,0,0
26291_gcn,0,0
26288_gcn,0,0
26287_gcn,0,0
26292_gcn,0,0
26293_gcn,1,0
26295_gcn,0,0
26294_gcn,1,0
13311_atel,0,0
13312_atel,1,0
13310_atel,2,0
26296_gcn,0,0
13313_atel,0,0
13316_atel,12,1
13315_atel,0,0
13314_atel,0,0
26299_gcn,0,0
26298_gcn,0,0
26297_gcn,0,0
26300_gcn,0,0
13317_atel,0,0
13319_atel,0,0
13318_atel,0,0
26301_gcn,1,0
26302_gcn,1,0
26303_gcn,8,1
26304_gcn,0,0
26305_gcn,0,0
26307_gcn,0,0
26308_gcn,0,0
26309_gcn,0,0
26311_gcn,0,0
26310_gcn,0,0
26313_gcn,0,0
26314_gcn,0,0
26312_gcn,0,0
26315_gcn,0,0
26316_gcn,0,0
26317_gcn,0,0
26318_gcn,0,0
26319_gcn,0,0
26320_gcn,0,0
13323_atel,0,0
13321_atel,0,0
13320_atel,1,0
13322_atel,1,0
26321_gcn,0,0
13324_atel,7,1
13325_atel,0,0
13326_atel,0,0
26322_gcn,0,0
26323_gcn,2,0
26328_gcn,0,0
13327_atel,7,1
26330_gcn,1,0
26329_gcn,2,0
26327_gcn,1,0
26326_gcn,2,0
26325_gcn,1,0
13329_atel,5,1
13328_atel,2,0
26338_gcn,0,0
26332_gcn,1,0
26333_gcn,0,0
26334_gcn,9,1
26335_gcn,0,0
13330_atel,4,1
26339_gcn,0,0
26337_gcn,0,0
26336_gcn,0,0
26331_gcn,0,0
26342_gcn,0,0
26355_gcn,0,0
26354_gcn,0,0
26353_gcn,2,0
26352_gcn,0,0
26351_gcn,0,0
26350_gcn,24,2
26349_gcn,0,0
26348_gcn,0,0
26346_gcn,0,0
26345_gcn,0,0
26340_gcn,0,0
26341_gcn,3,1
26343_gcn,0,0
26347_gcn,0,0
26344_gcn,1,0
13331_atel,3,1
26369_gcn,0,0
26368_gcn,0,0
26367_gcn,0,0
26366_gcn,0,0
26365_gcn,0,0
26364_gcn,1,0
26363_gcn,0,0
26362_gcn,0,0
26361_gcn,0,0
26360_gcn,2,0
26358_gcn,0,0
26357_gcn,0,0
26356_gcn,0,0
26359_gcn,0,0
13332_atel,0,0
13333_atel,0,0
13334_atel,1,0
13335_atel,0,0
26377_gcn,0,0
26376_gcn,0,0
26375_gcn,0,0
26374_gcn,0,0
26373_gcn,0,0
26372_gcn,0,0
26371_gcn,0,0
26370_gcn,0,0
26379_gcn,2,0
26380_gcn,0,0
13336_atel,0,0
26378_gcn,0,0
26381_gcn,1,0
13341_atel,10,1
26382_gcn,0,0
26383_gcn,0,0
13337_atel,0,0
13338_atel,0,0
13339_atel,0,0
13340_atel,4,1
26385_gcn,0,0
26384_gcn,0,0
26386_gcn,0,0
13342_atel,0,0
13343_atel,0,0
13344_atel,1,0
13345_atel,0,0
13346_atel,4,1
26387_gcn,0,0
26388_gcn,0,0
26389_gcn,0,0
26390_gcn,1,0
26392_gcn,0,0
26391_gcn,0,0
26393_gcn,0,0
26394_gcn,0,0
26395_gcn,0,0
26396_gcn,0,0
26397_gcn,2,0
13348_atel,0,0
26416_gcn,3,1
26415_gcn,0,0
26414_gcn,0,0
26413_gcn,0,0
26412_gcn,0,0
26411_gcn,0,0
26410_gcn,0,0
26409_gcn,0,0
26408_gcn,0,0
26407_gcn,0,0
26406_gcn,0,0
26405_gcn,1,0
26404_gcn,0,0
26403_gcn,0,0
26402_gcn,35,2
26401_gcn,0,0
26400_gcn,0,0
26399_gcn,0,0
26398_gcn,4,1
13347_atel,4,1
13351_atel,0,0
26428_gcn,1,0
26427_gcn,1,0
26426_gcn,0,0
26425_gcn,0,0
26424_gcn,9,1
13349_atel,4,1
26422_gcn,0,0
26421_gcn,0,0
26420_gcn,0,0
26419_gcn,0,0
13350_atel,0,0
26417_gcn,3,1
26423_gcn,0,0
26418_gcn,3,1
26443_gcn,0,0
26442_gcn,0,0
26441_gcn,9,1
26440_gcn,0,0
26438_gcn,0,0
26439_gcn,0,0
26436_gcn,0,0
26435_gcn,1,0
26434_gcn,0,0
26433_gcn,0,0
26432_gcn,0,0
26429_gcn,0,0
26430_gcn,0,0
26437_gcn,3,1
26431_gcn,0,0
13352_atel,1,0
26460_gcn,3,1
26458_gcn,0,0
26457_gcn,0,0
26455_gcn,0,0
26454_gcn,22,2
26456_gcn,0,0
26452_gcn,0,0
26446_gcn,0,0
26445_gcn,0,0
26453_gcn,0,0
26444_gcn,0,0
26447_gcn,0,0
26449_gcn,0,0
26450_gcn,3,1
26451_gcn,0,0
26448_gcn,0,0
13355_atel,1,0
13354_atel,0,0
13353_atel,32,2
26479_gcn,7,1
26478_gcn,0,0
26477_gcn,0,0
26476_gcn,2,0
26475_gcn,0,0
26472_gcn,11,1
26473_gcn,0,0
26471_gcn,1,0
26470_gcn,0,0
26469_gcn,0,0
26468_gcn,0,0
26467_gcn,1,0
26466_gcn,0,0
26465_gcn,0,0
26463_gcn,3,1
26462_gcn,0,0
26461_gcn,0,0
26474_gcn,0,0
26464_gcn,0,0
13356_atel,0,0
26489_gcn,0,0
26480_gcn,3,1
26481_gcn,0,0
26482_gcn,1,0
26483_gcn,0,0
26484_gcn,1,0
26485_gcn,16,2
13357_atel,3,1
26486_gcn,0,0
26488_gcn,0,0
26490_gcn,9,1
26491_gcn,8,1
26492_gcn,0,0
26493_gcn,7,1
26487_gcn,0,0
26504_gcn,3,1
26506_gcn,0,0
26505_gcn,4,1
26503_gcn,1,0
26502_gcn,0,0
26501_gcn,0,0
26499_gcn,2,0
26498_gcn,0,0
26497_gcn,1,0
26496_gcn,0,0
26500_gcn,2,0
13358_atel,0,0
13359_atel,0,0
13360_atel,0,0
26494_gcn,5,1
26495_gcn,1,0
26518_gcn,0,0
26517_gcn,0,0
26516_gcn,4,1
26515_gcn,1,0
26514_gcn,0,0
26513_gcn,0,0
26512_gcn,0,0
26511_gcn,0,0
26509_gcn,0,0
26508_gcn,3,1
26525_gcn,0,0
26521_gcn,2,0
26524_gcn,0,0
26523_gcn,1,0
26522_gcn,1,0
26519_gcn,1,0
13361_atel,2,0
26510_gcn,0,0
26520_gcn,0,0
26532_gcn,0,0
26529_gcn,0,0
26533_gcn,0,0
26534_gcn,21,2
26535_gcn,0,0
26536_gcn,2,0
26537_gcn,6,1
26531_gcn,0,0
26530_gcn,0,0
26526_gcn,0,0
26528_gcn,0,0
26527_gcn,0,0
13362_atel,0,0
26552_gcn,0,0
26553_gcn,3,1
26554_gcn,0,0
26555_gcn,1,0
26556_gcn,0,0
26557_gcn,0,0
26559_gcn,0,0
26550_gcn,0,0
26560_gcn,1,0
26561_gcn,1,0
26562_gcn,1,0
26563_gcn,0,0
26564_gcn,2,0
26558_gcn,0,0
26549_gcn,4,1
26551_gcn,2,0
26547_gcn,0,0
26546_gcn,0,0
26545_gcn,0,0
26544_gcn,0,0
26543_gcn,9,1
26542_gcn,0,0
26541_gcn,0,0
26540_gcn,6,1
26539_gcn,0,0
26538_gcn,3,1
26548_gcn,0,0
26570_gcn,0,0
26569_gcn,0,0
26568_gcn,0,0
26567_gcn,2,0
26566_gcn,0,0
13366_atel,0,0
13363_atel,0,0
13364_atel,0,0
13365_atel,8,1
26565_gcn,1,0
26575_gcn,0,0
26576_gcn,1,0
26574_gcn,0,0
13372_atel,0,0
26572_gcn,2,0
26571_gcn,0,0
26577_gcn,2,0
26573_gcn,1,0
26578_gcn,0,0
13371_atel,0,0
13368_atel,3,1
13369_atel,0,0
13370_atel,1,0
13367_atel,0,0
26583_gcn,0,0
26579_gcn,1,0
26580_gcn,0,0
26581_gcn,0,0
26585_gcn,0,0
26584_gcn,0,0
26582_gcn,0,0
26591_gcn,1,0
26587_gcn,0,0
26588_gcn,0,0
26589_gcn,0,0
26590_gcn,0,0
13373_atel,0,0
26586_gcn,0,0
13374_atel,0,0
26593_gcn,3,1
26592_gcn,0,0
26595_gcn,3,1
26596_gcn,0,0
26597_gcn,0,0
26598_gcn,2,0
26599_gcn,0,0
26594_gcn,0,0
26600_gcn,0,0
26609_gcn,0,0
26601_gcn,6,1
26602_gcn,0,0
26603_gcn,0,0
26607_gcn,1,0
26604_gcn,0,0
26605_gcn,0,0
26606_gcn,1,0
26608_gcn,1,0
26610_gcn,0,0
26611_gcn,0,0
13375_atel,0,0
26614_gcn,0,0
26615_gcn,0,0
26613_gcn,0,0
26612_gcn,1,0
13378_atel,0,0
13379_atel,0,0
13376_atel,0,0
13377_atel,1,0
26622_gcn,0,0
26621_gcn,0,0
26620_gcn,6,1
26619_gcn,0,0
26618_gcn,0,0
26617_gcn,0,0
26616_gcn,0,0
26624_gcn,4,1
26623_gcn,0,0
13380_atel,0,0
13381_atel,1,0
13382_atel,23,2
26625_gcn,3,1
13383_atel,0,0
13384_atel,0,0
13385_atel,0,0
26631_gcn,0,0
26626_gcn,1,0
26627_gcn,4,1
26628_gcn,0,0
26629_gcn,0,0
26630_gcn,0,0
26632_gcn,3,1
13387_atel,1,0
13386_atel,0,0
26636_gcn,0,0
26634_gcn,0,0
26635_gcn,2,0
13388_atel,0,0
26637_gcn,1,0
26638_gcn,0,0
26639_gcn,0,0
26640_gcn,16,2
26641_gcn,0,0
26642_gcn,0,0
26644_gcn,0,0
26646_gcn,0,0
26643_gcn,0,0
26647_gcn,0,0
26648_gcn,0,0
26649_gcn,0,0
26645_gcn,0,0
26650_gcn,0,0
26651_gcn,0,0
26652_gcn,0,0
26653_gcn,0,0
13389_atel,1,0
26656_gcn,0,0
26657_gcn,0,0
26658_gcn,2,0
26659_gcn,2,0
26661_gcn,7,1
26662_gcn,1,0
13390_atel,0,0
26655_gcn,5,1
26654_gcn,0,0
26671_gcn,0,0
26674_gcn,4,1
26663_gcn,0,0
26664_gcn,0,0
26665_gcn,0,0
26666_gcn,0,0
26667_gcn,0,0
26668_gcn,0,0
26670_gcn,0,0
26672_gcn,0,0
26673_gcn,3,1
26676_gcn,0,0
26675_gcn,0,0
26679_gcn,0,0
26678_gcn,5,1
26677_gcn,1,0
26689_gcn,1,0
13392_atel,0,0
13393_atel,6,1
26680_gcn,0,0
13391_atel,7,1
26681_gcn,0,0
26687_gcn,0,0
26683_gcn,0,0
26684_gcn,0,0
26685_gcn,0,0
26686_gcn,1,0
13394_atel,2,0
26688_gcn,0,0
26690_gcn,0,0
26691_gcn,0,0
26692_gcn,0,0
26693_gcn,0,0
26682_gcn,0,0
13396_atel,5,1
26695_gcn,0,0
26694_gcn,0,0
26699_gcn,0,0
26698_gcn,0,0
26696_gcn,3,1
26697_gcn,0,0
26700_gcn,0,0
13397_atel,0,0
26709_gcn,0,0
26708_gcn,0,0
26707_gcn,0,0
26706_gcn,0,0
26701_gcn,0,0
26704_gcn,0,0
26703_gcn,0,0
26702_gcn,0,0
13398_atel,3,1
13399_atel,0,0
13400_atel,2,0
26705_gcn,4,1
26724_gcn,0,0
26723_gcn,0,0
26722_gcn,0,0
26721_gcn,0,0
26720_gcn,0,0
26717_gcn,0,0
26718_gcn,0,0
26716_gcn,0,0
26715_gcn,8,1
26714_gcn,3,1
26713_gcn,1,0
26710_gcn,0,0
26719_gcn,0,0
26711_gcn,1,0
26712_gcn,0,0
13401_atel,2,0
26726_gcn,0,0
13402_atel,0,0
26727_gcn,0,0
26729_gcn,0,0
26730_gcn,0,0
26725_gcn,0,0
26752_gcn,0,0
26731_gcn,0,0
26732_gcn,0,0
26733_gcn,0,0
26735_gcn,3,1
26736_gcn,1,0
26737_gcn,1,0
26738_gcn,0,0
26739_gcn,0,0
26753_gcn,1,0
26742_gcn,0,0
26743_gcn,0,0
26744_gcn,0,0
26745_gcn,0,0
26746_gcn,1,0
26747_gcn,0,0
26748_gcn,0,0
26749_gcn,0,0
26750_gcn,0,0
26751_gcn,0,0
13403_atel,0,0
26740_gcn,0,0
26741_gcn,3,1
26755_gcn,0,0
26777_gcn,0,0
26756_gcn,1,0
26757_gcn,0,0
26758_gcn,0,0
26759_gcn,20,2
26760_gcn,0,0
26761_gcn,0,0
26762_gcn,0,0
26764_gcn,0,0
26765_gcn,0,0
26766_gcn,0,0
26767_gcn,5,1
26754_gcn,0,0
26768_gcn,0,0
26769_gcn,0,0
26770_gcn,0,0
26771_gcn,8,1
26772_gcn,0,0
26773_gcn,0,0
26774_gcn,0,0
26775_gcn,0,0
26776_gcn,0,0
26778_gcn,1,0
26779_gcn,0,0
26763_gcn,0,0
13404_atel,1,0
13405_atel,0,0
13406_atel,0,0
26791_gcn,0,0
26782_gcn,0,0
26783_gcn,1,0
26784_gcn,0,0
26785_gcn,0,0
26786_gcn,0,0
26787_gcn,1,0
26788_gcn,0,0
26789_gcn,0,0
26780_gcn,4,1
26781_gcn,0,0
26792_gcn,0,0
13407_atel,0,0
26790_gcn,0,0
26793_gcn,0,0
26794_gcn,0,0
26795_gcn,0,0
26796_gcn,0,0
26800_gcn,0,0
26798_gcn,1,0
26806_gcn,0,0
26797_gcn,0,0
26801_gcn,0,0
26799_gcn,0,0
26802_gcn,7,1
26803_gcn,0,0
26804_gcn,0,0
26808_gcn,2,0
26805_gcn,0,0
13408_atel,0,0
13409_atel,0,0
26815_gcn,0,0
26809_gcn,0,0
26810_gcn,0,0
26811_gcn,0,0
26812_gcn,0,0
26813_gcn,0,0
26814_gcn,0,0
26820_gcn,0,0
26816_gcn,0,0
26817_gcn,0,0
26818_gcn,0,0
26819_gcn,0,0
26829_gcn,0,0
13410_atel,8,1
13411_atel,2,0
26831_gcn,5,1
26830_gcn,0,0
26828_gcn,0,0
26827_gcn,0,0
26826_gcn,0,0
26825_gcn,0,0
26824_gcn,0,0
26822_gcn,0,0
26823_gcn,0,0
26836_gcn,0,0
26837_gcn,0,0
26838_gcn,0,0
26840_gcn,3,1
26841_gcn,0,0
26842_gcn,0,0
26843_gcn,0,0
26835_gcn,0,0
26834_gcn,0,0
26839_gcn,0,0
26832_gcn,5,1
13412_atel,9,1
13413_atel,0,0
26833_gcn,0,0
26859_gcn,1,0
26858_gcn,0,0
26857_gcn,0,0
26856_gcn,2,0
26855_gcn,1,0
26854_gcn,0,0
26853_gcn,1,0
26852_gcn,0,0
26851_gcn,2,0
26849_gcn,0,0
26850_gcn,0,0
26847_gcn,0,0
26848_gcn,0,0
13416_atel,1,0
13415_atel,2,0
13417_atel,9,1
26844_gcn,13,1
26845_gcn,1,0
26846_gcn,7,1
13414_atel,0,0
26863_gcn,0,0
13418_atel,0,0
13419_atel,0,0
26860_gcn,1,0
26861_gcn,0,0
26865_gcn,0,0
26864_gcn,1,0
26862_gcn,1,0
26868_gcn,0,0
26867_gcn,0,0
13420_atel,0,0
26875_gcn,0,0
26874_gcn,0,0
26873_gcn,0,0
26866_gcn,0,0
26871_gcn,0,0
26870_gcn,0,0
26869_gcn,0,0
26872_gcn,0,0
26876_gcn,10,1
26878_gcn,4,1
26879_gcn,5,1
26880_gcn,2,0
26877_gcn,0,0
26889_gcn,0,0
13421_atel,8,1
26891_gcn,0,0
26890_gcn,0,0
26888_gcn,3,1
26886_gcn,0,0
26885_gcn,0,0
26884_gcn,1,0
26883_gcn,0,0
26881_gcn,0,0
26882_gcn,2,0
26887_gcn,1,0
13422_atel,2,0
26899_gcn,0,0
26901_gcn,0,0
26898_gcn,0,0
26896_gcn,0,0
26895_gcn,7,1
26894_gcn,0,0
26893_gcn,2,0
26892_gcn,0,0
26897_gcn,1,0
26900_gcn,0,0
13425_atel,1,0
13424_atel,0,0
13423_atel,6,1
13426_atel,0,0
26902_gcn,3,1
26921_gcn,0,0
26914_gcn,0,0
26915_gcn,1,0
26922_gcn,0,0
26916_gcn,0,0
26917_gcn,0,0
26918_gcn,0,0
26919_gcn,0,0
26920_gcn,0,0
26913_gcn,1,0
26912_gcn,0,0
26910_gcn,0,0
26909_gcn,2,0
26908_gcn,0,0
26907_gcn,0,0
26906_gcn,11,1
26905_gcn,0,0
26904_gcn,1,0
26903_gcn,0,0
26911_gcn,0,0
26927_gcn,0,0
26928_gcn,0,0
26934_gcn,0,0
26930_gcn,0,0
26931_gcn,0,0
26932_gcn,0,0
26933_gcn,0,0
26935_gcn,0,0
26936_gcn,0,0
26937_gcn,0,0
26938_gcn,0,0
26939_gcn,0,0
26940_gcn,0,0
26929_gcn,0,0
26925_gcn,0,0
26926_gcn,7,1
26923_gcn,0,0
26924_gcn,0,0
26943_gcn,0,0
26944_gcn,2,0
26945_gcn,2,0
26946_gcn,0,0
26942_gcn,0,0
26941_gcn,0,0
13430_atel,0,0
13428_atel,7,1
13427_atel,25,2
26950_gcn,0,0
26947_gcn,0,0
26951_gcn,0,0
26952_gcn,0,0
26949_gcn,0,0
26948_gcn,0,0
26954_gcn,6,1
13435_atel,0,0
13434_atel,0,0
13433_atel,0,0
13432_atel,0,0
13431_atel,11,1
26953_gcn,14,2
26960_gcn,2,0
26959_gcn,4,1
26958_gcn,0,0
26956_gcn,2,0
26962_gcn,3,1
26961_gcn,0,0
26957_gcn,5,1
13436_atel,0,0
13437_atel,10,1
13438_atel,0,0
13439_atel,7,1
26955_gcn,0,0
26965_gcn,1,0
13440_atel,0,0
26963_gcn,2,0
26966_gcn,3,1
26964_gcn,2,0
13441_atel,0,0
26980_gcn,0,0
26979_gcn,0,0
26978_gcn,0,0
26977_gcn,1,0
26976_gcn,0,0
26975_gcn,0,0
26974_gcn,0,0
26973_gcn,0,0
26972_gcn,1,0
26971_gcn,0,0
26970_gcn,0,0
26969_gcn,1,0
26967_gcn,2,0
13442_atel,9,1
26968_gcn,0,0
